#{"t_start": 1777043330.825672, "env_id": "None"}
r,l,t,success,grasp_success,place_success,first_grasp_step,grasp_transitions,max_height
-208.220829,700,11573.886348,False,0.0,0.0,0,0,0.07045433764828968
-164.199428,700,11600.583666,False,1.0,0.0,50,5,0.07257320442467374
-199.425822,700,11626.88458,False,1.0,0.0,37,1,0.07236129653035872
-221.475743,700,11672.54046,False,1.0,0.0,229,2,0.07198566043121357
-173.557323,700,11707.099717,False,1.0,0.0,56,1,0.07124542257468747
-173.280679,700,11743.820777,False,1.0,0.0,173,4,0.07986493200164568
-238.994446,700,11785.920634,False,1.0,0.0,30,3,0.0731939151939246
-188.016601,700,11816.885681,False,1.0,0.0,104,3,0.07154310398172348
-208.372752,700,11846.855687,False,1.0,0.0,137,1,0.07244859037685702
-227.585586,700,11870.607361,False,1.0,0.0,51,5,0.07270650697571157
-202.496899,700,11898.990716,False,1.0,0.0,52,1,0.07294053847625293
-193.759465,700,11930.373248,False,1.0,0.0,23,2,0.07322635098976871
-175.155504,700,11959.502774,False,1.0,0.0,89,8,0.08055277189809484
-171.645942,700,11987.003946,False,0.0,0.0,0,0,0.07046748702228178
-173.765366,700,12019.537597,False,1.0,0.0,223,1,0.07149827593498537
-169.942333,700,12056.538625,False,1.0,0.0,221,2,0.07046747660913233
-189.273669,700,12088.443879,False,1.0,0.0,111,1,0.07318113072329802
-184.205406,700,12125.204233,False,0.0,0.0,0,0,0.07045431758919884
-171.728855,700,12163.321107,False,1.0,0.0,44,9,0.08411676808245871
-159.763161,700,12187.834933,False,1.0,0.0,94,1,0.07344693225841936
-177.303746,700,12218.079098,False,1.0,0.0,47,4,0.0732935055413576
-185.636713,700,12247.784867,False,1.0,0.0,27,5,0.07498863607614514
-187.143453,700,12287.495511,False,1.0,0.0,63,1,0.07199766099473592
-178.867989,700,12316.354755,False,1.0,0.0,71,3,0.07276955787371775
-188.72733,700,12362.784362,False,0.0,0.0,0,0,0.0725471866353401
-233.338118,700,12393.18733,False,1.0,0.0,58,1,0.07334705772065231
-178.770938,700,12424.942287,False,0.0,0.0,0,0,0.07046757853965424
-197.653495,700,12458.041755,False,1.0,0.0,32,3,0.07261293506309296
-196.114706,700,12487.721872,False,1.0,0.0,68,5,0.0733637732442749
-186.600544,700,12522.518806,False,0.0,0.0,0,0,0.07046734224779538
-171.994904,700,12547.709157,False,1.0,0.0,324,2,0.07339449781630414
-226.0622,700,12571.128223,False,1.0,0.0,49,1,0.0726128269858346
-172.769839,700,12604.270009,False,0.0,0.0,0,0,0.07046748124842861
-210.521581,700,12630.402821,False,1.0,0.0,18,3,0.08837951956639745
-208.873956,700,12662.636558,False,1.0,0.0,104,4,0.07151503839745899
-178.102633,700,12710.578091,False,0.0,0.0,0,0,0.07045761896513414
-169.432726,700,12738.512822,False,1.0,0.0,309,2,0.07223435015241852
-186.395432,700,12761.467023,False,1.0,0.0,33,3,0.07278193883843653
-175.068249,700,12789.826058,False,1.0,0.0,43,3,0.07194937262525425
-218.482196,700,12821.001741,False,1.0,0.0,56,2,0.07190467692948066
-192.15557,700,12846.313846,False,1.0,0.0,56,2,0.07186604208039371
-197.339494,700,12878.608151,False,1.0,0.0,62,6,0.07166825670318999
-226.174701,700,12911.966472,False,1.0,0.0,45,4,0.10632794310201177
-186.282663,700,12943.034482,False,1.0,0.0,61,2,0.07315863670062028
-220.115026,700,12975.610804,False,0.0,0.0,0,0,0.0704543189506508
-193.442453,700,13008.209023,False,1.0,0.0,42,2,0.07284474970504973
-185.664246,700,13033.904228,False,0.0,0.0,0,0,0.0728909249741293
-196.295578,700,13077.801554,False,1.0,0.0,54,1,0.07294465398596628
-188.203037,700,13108.054395,False,0.0,0.0,0,0,0.07046744024417717
-211.520827,700,13134.926013,False,0.0,0.0,0,0,0.0727070022335281
-192.160923,700,13160.790489,False,0.0,0.0,0,0,0.07044945747119469
-173.916825,700,13185.152442,False,1.0,0.0,155,5,0.07469463998276504
-182.598274,700,13212.7646,False,1.0,0.0,47,5,0.08477036992907272
-180.643157,700,13238.908046,False,1.0,0.0,84,2,0.07193262252582933
-181.27514,700,13272.54433,False,1.0,0.0,214,1,0.07405065425226054
-193.416863,700,13296.10632,False,1.0,0.0,73,1,0.07240996595211979
-199.677773,700,13329.135986,False,1.0,0.0,191,1,0.07045433771912102
-197.941601,700,13351.86078,False,1.0,0.0,24,9,0.07261302813344317
-184.289897,700,13371.739454,False,1.0,0.0,33,9,0.07745971503570814
-175.903893,700,13394.124386,False,0.0,0.0,0,0,0.07106305221955966
-238.447387,700,13413.391801,False,0.0,0.0,0,0,0.07177506088602648
-200.293185,700,13435.877438,False,1.0,0.0,38,1,0.07153708023735161
-188.00041,700,13467.924973,False,1.0,0.0,126,2,0.07196872973677482
-190.328736,700,13504.046821,False,1.0,0.0,44,1,0.07156895776680017
-199.565208,700,13534.690838,False,1.0,0.0,166,1,0.07108846510585587
-181.639805,700,13574.381588,False,1.0,0.0,29,4,0.07309972432580825
-183.977717,700,13595.608801,False,1.0,0.0,79,4,0.13668813276867742
-206.923008,700,13623.750404,False,0.0,0.0,0,0,0.07158021415787708
-171.693589,700,13649.597869,False,1.0,0.0,23,3,0.08022651750121979
-195.446654,700,13672.467942,False,1.0,0.0,159,8,0.07434005548664158
-210.789632,700,13695.253979,False,1.0,0.0,133,1,0.07306726680774689
-212.770267,700,13719.780299,False,1.0,0.0,64,1,0.07320472264839406
-230.149573,700,13744.212011,False,0.0,0.0,0,0,0.07243545966654996
-171.719622,700,13767.969095,False,1.0,0.0,182,2,0.07144885089230124
-216.52703,700,13789.513834,False,1.0,0.0,48,3,0.07170955269011359
-171.256318,700,13818.998492,False,1.0,0.0,108,3,0.08065275340208211
-188.966164,700,13844.399149,False,1.0,0.0,129,4,0.08414899142062071
-170.737921,700,13880.743424,False,1.0,0.0,289,3,0.07601108430479497
-180.065051,700,13907.422884,False,1.0,0.0,63,4,0.07241474483103638
-229.125497,700,13948.243319,False,0.0,0.0,0,0,0.07872772653749316
-186.10762,700,13996.275748,False,1.0,0.0,30,9,0.116695102212661
-189.228166,700,14021.95057,False,1.0,0.0,84,3,0.07439056008169675
-230.39944,700,14061.856386,False,0.0,0.0,0,0,0.07046743710029402
-162.487849,700,14087.561935,False,1.0,0.0,27,4,0.07206821097860139
-176.689882,700,14122.596289,False,1.0,0.0,36,9,0.0734593782066233
-205.170374,700,14151.038685,False,1.0,0.0,40,2,0.07276846926979008
-221.602382,700,14180.326335,False,1.0,0.0,62,3,0.07295418761530259
-163.015375,700,14213.87211,False,1.0,0.0,424,2,0.08166990828959952
-217.698981,700,14248.683957,False,1.0,0.0,33,1,0.1677625353330544
-160.255878,700,14272.629658,False,1.0,0.0,33,8,0.07223693500979278
-193.275616,700,14298.335064,False,0.0,0.0,0,0,0.0704675517519705
-213.243566,700,14331.011325,False,1.0,0.0,158,5,0.09354307628138148
-195.118941,700,14357.491775,False,0.0,0.0,0,0,0.07321977414674907
-252.202379,700,14382.121994,False,1.0,0.0,70,1,0.08813155300575692
-186.108662,700,14414.579051,False,0.0,0.0,0,0,0.08972917889147036
-124.65626,700,14458.99173,False,1.0,0.0,36,4,0.07618058634328106
-167.388094,700,14487.754958,False,1.0,0.0,63,4,0.07269862108872871
-193.215438,700,14521.864958,False,0.0,0.0,0,0,0.0711790172538519
-233.765821,700,14569.310615,False,1.0,0.0,18,5,0.0728671364031861
-194.452345,700,14598.204,False,1.0,0.0,35,1,0.07260203466853421
-172.650581,700,14624.988084,False,1.0,0.0,26,8,0.08660426562006251
-182.282216,700,14647.712458,False,0.0,0.0,0,0,0.0755892233810258
-165.860855,700,14668.757056,False,1.0,0.0,177,2,0.07283223484479084
-194.005846,700,14694.642853,False,1.0,0.0,57,1,0.0888223665849025
-216.196587,700,14726.57355,False,1.0,0.0,46,8,0.07320177587694321
-158.072592,700,14752.475818,False,1.0,0.0,36,17,0.07595910515079318
-188.0859,700,14776.182248,False,1.0,0.0,125,9,0.08505184707416313
-186.238048,700,14797.142452,False,1.0,0.0,74,3,0.08472709155234992
-204.239137,700,14817.214135,False,1.0,0.0,108,7,0.07344196653552815
-213.300705,700,14842.943777,False,0.0,0.0,0,0,0.0975170733022881
-195.079485,700,14870.325874,False,1.0,0.0,44,3,0.07276505008318901
-200.256137,700,14900.057051,False,0.0,0.0,0,0,0.08028905126769592
-276.377809,700,14925.500399,False,1.0,0.0,42,3,0.07281350349526694
-187.161735,700,14954.199756,False,1.0,0.0,35,6,0.07276262489072205
-194.299294,700,15014.937358,False,1.0,0.0,22,4,0.07367037682856525
-174.909101,700,15043.83122,False,0.0,0.0,0,0,0.09201419502640384
-176.499157,700,15071.867587,False,1.0,0.0,86,11,0.07398358567928187
-190.397202,700,15091.737385,False,0.0,0.0,0,0,0.08050657773757197
-184.811855,700,15113.028341,False,0.0,0.0,0,0,0.07242507059462922
-200.684556,700,15130.953586,False,1.0,0.0,25,5,0.07327403074548966
-129.539337,700,15157.089559,False,1.0,0.0,30,12,0.07652886212075327
-201.035241,700,15188.21136,False,1.0,0.0,47,1,0.07889916137727582
-184.027757,700,15213.577261,False,1.0,0.0,36,2,0.08877141438648017
-213.048321,700,15241.251983,False,1.0,0.0,48,1,0.07210785889383609
-208.660385,700,15273.881883,False,0.0,0.0,0,0,0.0741489672127792
-183.100544,700,15302.023774,False,1.0,0.0,314,5,0.07345150992769423
-207.258451,700,15329.116529,False,1.0,0.0,267,4,0.0725596649216278
-180.885034,700,15356.959895,False,1.0,0.0,172,1,0.07461506116708694
-209.216191,700,15374.000309,False,1.0,0.0,58,4,0.07722170160249509
-224.362459,700,15396.031998,False,1.0,0.0,35,2,0.07624213735478824
-200.91179,700,15415.757097,False,1.0,0.0,44,9,0.08080089557842918
-189.821228,700,15434.070685,False,1.0,0.0,108,1,0.1036121555368763
-173.979284,700,15455.274115,False,1.0,0.0,146,13,0.08470996581991874
-189.719848,700,15474.782259,False,1.0,0.0,159,5,0.07663860545966628
-211.956825,700,15496.690941,False,1.0,0.0,268,7,0.07314595487703035
-180.011775,700,15537.032525,False,1.0,0.0,38,3,0.07251293143260984
-162.698161,700,15564.638324,False,1.0,0.0,74,16,0.09704556472904702
-167.223642,700,15590.018106,False,1.0,0.0,170,2,0.07273622740035479
-210.937326,700,15622.986197,False,1.0,0.0,54,5,0.07475279900690945
-179.215487,700,15648.4442,False,1.0,0.0,49,5,0.07500085318820815
-201.008485,700,15667.696826,False,1.0,0.0,39,3,0.07195505284085701
-203.439903,700,15706.011312,False,1.0,0.0,36,4,0.09282103990416213
-164.773829,700,15733.964295,False,1.0,0.0,95,9,0.10397136314295885
-160.951129,700,15754.064865,False,1.0,0.0,34,28,0.07553935041770055
-196.844909,700,15778.517159,False,1.0,0.0,91,4,0.07608695672240862
-186.387402,700,15799.240364,False,1.0,0.0,29,12,0.07421436473499365
-243.178849,700,15821.697879,False,0.0,0.0,0,0,0.070458970922742
-166.540537,700,15844.377627,False,1.0,0.0,67,7,0.09807297216705224
-205.033801,700,15862.550509,False,0.0,0.0,0,0,0.07046756664716924
-175.4695,700,15878.664838,False,1.0,0.0,73,6,0.07640622286180454
-201.258325,700,15899.113287,False,1.0,0.0,111,3,0.07343163629873584
-177.139274,700,15920.729922,False,0.0,0.0,0,0,0.0717177874517172
-192.09152,700,15943.669035,False,1.0,0.0,115,9,0.07782481129506091
-246.562438,700,15963.315007,False,1.0,0.0,78,4,0.07343304654500304
-183.9516,700,15983.610763,False,1.0,0.0,294,6,0.07464564079869673
-207.562895,700,16012.168686,False,1.0,0.0,34,4,0.09039778187682257
-213.693598,700,16035.27233,False,1.0,0.0,38,9,0.07180048973784237
-190.187358,700,16050.977766,False,1.0,0.0,42,6,0.07233236614971084
-225.29922,700,16072.898482,False,0.0,0.0,0,0,0.0705133726025241
-170.490546,700,16090.807805,False,1.0,0.0,233,4,0.0717840952424591
-212.113235,700,16109.780507,False,1.0,0.0,29,2,0.0756930180371147
-271.200649,700,16128.364286,False,1.0,0.0,121,7,0.07243843710422693
-222.180166,700,16145.32105,False,1.0,0.0,48,6,0.3765019777714079
-207.107361,700,16160.546523,False,1.0,0.0,23,14,0.08250430849165613
-188.453866,700,16180.320868,False,1.0,0.0,26,9,0.07351755162324247
-174.362697,700,16201.942767,False,1.0,0.0,132,3,0.07554710894138672
-196.549603,700,16218.432488,False,1.0,0.0,59,3,0.09758921635877871
-226.265635,700,16246.754835,False,1.0,0.0,20,3,0.07202896353697563
-174.22984,700,16263.789314,False,1.0,0.0,28,5,0.0733619696207295
-195.981254,700,16288.27793,False,1.0,0.0,37,7,0.07318914054206815
-198.805706,700,16304.199476,False,1.0,0.0,27,5,0.07409068760397974
-208.483455,700,16323.161986,False,1.0,0.0,39,2,0.07249287593503961
-202.728467,700,16352.002773,False,0.0,0.0,0,0,0.07046744808133754
-205.230757,700,16372.324776,False,1.0,0.0,62,3,0.09705530112651928
-187.416295,700,16388.985244,False,1.0,0.0,27,11,0.12341599577372875
-211.372157,700,16405.669596,False,1.0,0.0,313,7,0.07347511516130245
-181.043238,700,16434.440849,False,1.0,0.0,37,10,0.07353874770112934
-171.32951,700,16450.910899,False,1.0,0.0,173,16,0.09231677979836583
-224.003145,700,16468.206279,False,1.0,0.0,29,6,0.08865172507553021
-210.533688,700,16488.811808,False,1.0,0.0,36,11,0.07250279252511316
-201.260501,700,16510.422626,False,0.0,0.0,0,0,0.07045457348938877
-210.086377,700,16537.571839,False,1.0,0.0,31,6,0.07277870637644523
-195.58358,700,16556.508585,False,1.0,0.0,128,1,0.07588059379798195
-204.909789,700,16589.612164,False,0.0,0.0,0,0,0.10454202322056916
-229.700848,700,16614.739103,False,1.0,0.0,74,1,0.07464085299245149
-232.79983,700,16631.910082,False,1.0,0.0,74,3,0.07292142563787463
-228.069888,700,16655.68269,False,1.0,0.0,26,4,0.07299780305754788
-172.157829,700,16675.268775,False,1.0,0.0,45,5,0.07734435178028609
-211.812511,700,16693.316986,False,1.0,0.0,93,1,0.07061093741419733
-201.839818,700,16712.72932,False,1.0,0.0,29,3,0.07341998841186825
-157.40961,700,16744.789642,False,1.0,0.0,39,2,0.07612770931406798
-204.385472,700,16762.413659,False,0.0,0.0,0,0,0.07318896444141698
-155.909423,700,16785.383602,False,1.0,0.0,34,11,0.07334538434752447
-217.220194,700,16806.877172,False,0.0,0.0,0,0,0.07385165211180988
-132.334457,700,16827.351985,False,1.0,0.0,32,8,0.07381590915400915
-215.941931,700,16850.380019,False,1.0,0.0,28,11,0.07380713067726352
-184.064886,700,16871.37623,False,1.0,0.0,35,5,0.09535715453434879
-252.93478,700,16888.28765,False,1.0,0.0,83,1,0.07294872187485468
-226.608799,700,16910.169769,False,0.0,0.0,0,0,0.07090206979210767
-218.197576,700,16941.071871,False,1.0,0.0,64,5,0.07558116079372712
-175.442204,700,16956.506317,False,1.0,0.0,23,10,0.11372939849538943
-184.496536,700,16983.380738,False,1.0,0.0,68,1,0.07526394432509631
-215.436538,700,16998.78918,False,0.0,0.0,0,0,0.07045462892756249
-200.729145,700,17020.267682,False,1.0,0.0,17,7,0.07187149200921039
-214.828923,700,17038.246253,False,1.0,0.0,34,9,0.07202792005269498
-195.365523,700,17060.708149,False,1.0,0.0,23,4,0.0741019257312101
-198.546337,700,17086.207557,False,1.0,0.0,55,4,0.08078093284513466
-228.718721,700,17100.061409,False,1.0,0.0,85,3,0.07301951304177468
-179.489284,700,17118.239006,False,1.0,0.0,24,7,0.07865063560734598
-198.623248,700,17138.822904,False,1.0,0.0,82,3,0.07230086453997897
-236.835959,700,17161.948047,False,1.0,0.0,61,5,0.07300750198184203
-227.437555,700,17191.127276,False,1.0,0.0,23,2,0.07147402916458889
-207.648426,700,17213.999789,False,1.0,0.0,107,15,0.07833876781166593
-207.453784,700,17237.560232,False,1.0,0.0,20,4,0.07365929162407259
-242.80683,700,17256.192929,False,0.0,0.0,0,0,0.07046746363081602
-216.177987,700,17278.147828,False,1.0,0.0,166,1,0.07343960471289135
-196.028033,700,17302.535044,False,1.0,0.0,49,5,0.07313008940306698
-212.430575,700,17319.615602,False,1.0,0.0,130,4,0.07231993588210062
-202.29463,700,17338.159988,False,0.0,0.0,0,0,0.07045707534241341
-181.225377,700,17360.842985,False,1.0,0.0,88,7,0.07289277056769805
-213.130331,700,17379.410614,False,1.0,0.0,66,1,0.08229840629892293
-150.411709,700,17404.132776,False,1.0,0.0,22,9,0.07791595184402111
-174.999971,700,17420.677876,False,1.0,0.0,32,9,0.07297606034693704
-250.033341,700,17438.980923,False,1.0,0.0,66,2,0.07335669051159954
-246.403621,700,17460.267926,False,1.0,0.0,200,1,0.0716414860639698
-205.277966,700,17480.495817,False,1.0,0.0,22,12,0.07439734198070636
-214.106992,700,17500.238326,False,1.0,0.0,144,1,0.0725964203953744
-166.076264,700,17522.172046,False,1.0,0.0,44,17,0.07408434870008995
-208.309136,700,17543.311416,False,1.0,0.0,250,2,0.07198969302213187
-218.307515,700,17570.708028,False,0.0,0.0,0,0,0.07345680802763666
-135.70212,700,17592.321099,False,1.0,0.0,25,12,0.07289361108909498
-264.299071,700,17607.896603,False,1.0,0.0,32,3,0.07306474372449756
-215.040823,700,17649.912808,False,1.0,0.0,23,7,0.07363874723891906
-222.184252,700,17672.458115,False,1.0,0.0,31,6,0.0717416604131681
-160.702088,700,17694.333468,False,1.0,0.0,24,15,0.08004205594086478
-224.352051,700,17713.237621,False,1.0,0.0,28,3,0.07058268727593286
-196.87422,700,17730.313218,False,1.0,0.0,23,10,0.07282017593183365
-217.679523,700,17757.764942,False,1.0,0.0,20,1,0.07241389909993023
-209.117378,700,17772.229725,False,1.0,0.0,90,3,0.07330923615453444
-49.8737,700,17795.070666,False,1.0,0.0,23,8,0.07294363272728
-197.76274,700,17820.896059,False,1.0,0.0,38,14,0.11958061959136745
-133.932199,700,17855.733541,False,1.0,0.0,96,6,0.08105514129894553
-201.688602,700,17874.824193,False,1.0,0.0,24,11,0.07442834361410577
-151.835542,700,17897.659884,False,1.0,0.0,21,24,0.08919888737908577
-130.983775,700,17918.323905,False,1.0,0.0,77,26,0.07564761069282855
-157.378636,700,17947.547792,False,1.0,0.0,33,17,0.07305083078943331
-94.234948,700,17964.280341,False,1.0,0.0,22,5,0.0728336124426876
-202.519663,700,17981.824746,False,1.0,0.0,32,5,0.07410228082130688
-132.57263,700,17998.982991,False,1.0,0.0,23,10,0.07898749659992843
-115.121384,700,18019.00006,False,1.0,0.0,224,2,0.0739120624016737
-183.569586,700,18039.777462,False,1.0,0.0,22,8,0.10541842506960097
-202.498722,700,18058.053003,False,1.0,0.0,98,2,0.07836826057786728
-207.216783,700,18073.677129,False,1.0,0.0,68,7,0.07398253684290701
-163.928637,700,18090.083494,False,1.0,0.0,44,8,0.07625454119128905
-195.40279,700,18104.764159,False,0.0,0.0,0,0,0.07044945844417905
-153.565385,700,18128.026514,False,1.0,0.0,25,21,0.08053607332396062
-148.042503,700,18152.847142,False,1.0,0.0,36,25,0.08038183159796874
-194.018949,700,18171.831263,False,1.0,0.0,205,7,0.07287066340736903
-200.556976,700,18189.352698,False,1.0,0.0,31,3,0.07263416508687437
-173.93423,700,18208.182393,False,1.0,0.0,40,8,0.2768391777822531
-128.564863,700,18234.895444,False,1.0,0.0,64,6,0.07764929761582473
-168.269884,700,18265.763756,False,1.0,0.0,21,13,0.07376634516636837
-198.193317,700,18289.646197,False,1.0,0.0,48,8,0.07997634125448583
-232.313304,700,18312.759227,False,0.0,0.0,0,0,0.070454364046597
-244.170706,700,18334.009286,False,1.0,0.0,28,6,0.07220666317751523
-193.028565,700,18358.290964,False,1.0,0.0,29,6,0.09224941612769633
-201.909494,700,18376.941271,False,1.0,0.0,70,14,0.0984376475577472
-213.627039,700,18396.139449,False,0.0,0.0,0,0,0.07046747813793386
-82.657537,700,18424.383013,False,1.0,0.0,55,10,0.07276904649297011
-229.374253,700,18443.994024,False,1.0,0.0,176,2,0.10123890382162459
-219.334707,700,18475.838471,False,1.0,0.0,68,4,0.07583524927636776
-102.8726,700,18496.149037,False,1.0,0.0,69,3,0.07457134684062672
-92.738477,700,18519.715065,False,1.0,0.0,95,5,0.07349010628819486
-234.650973,700,18551.372262,False,1.0,0.0,81,15,0.08024413003188557
-178.3896,700,18585.473668,False,1.0,0.0,29,8,0.07423968326326758
-178.601783,700,18603.340105,False,1.0,0.0,28,11,0.07394536423289788
-75.328904,700,18620.232936,False,1.0,0.0,28,7,0.16994107115755208
-235.155167,700,18645.02397,False,1.0,0.0,59,4,0.0797142168442001
-202.354965,700,18662.200875,False,1.0,0.0,25,5,0.07223594147548229
-232.798149,700,18677.830916,False,1.0,0.0,47,5,0.072579458691857
-95.225618,700,18692.196805,False,1.0,0.0,36,25,0.07360081232052573
-231.164554,700,18712.706623,False,1.0,0.0,79,2,0.07164858515520978
-210.393335,700,18732.17581,False,1.0,0.0,30,9,0.07497457425232601
-243.538292,700,18750.790442,False,1.0,0.0,27,4,0.07286930549033177
-116.697302,700,18775.406509,False,1.0,0.0,38,25,0.09203859491852706
-137.918766,700,18797.540046,False,1.0,0.0,30,5,0.0824688165382711
-144.676178,700,18824.069908,False,1.0,0.0,33,21,0.07956754551258749
-212.221611,700,18842.782631,False,1.0,0.0,37,9,0.07739242250954381
-218.156704,700,18862.920586,False,0.0,0.0,0,0,0.07046731988397581
-221.222724,700,18892.232729,False,1.0,0.0,46,3,0.07251627500291202
-285.226209,700,18913.036546,False,1.0,0.0,23,3,0.07124913949526723
-179.347597,700,18940.490463,False,1.0,0.0,41,16,0.0785485857617999
-206.492204,700,18956.914896,False,1.0,0.0,31,3,0.07579304574489287
-186.065481,700,18977.009631,False,1.0,0.0,43,5,0.07275302208199863
-266.329748,700,18996.125696,False,1.0,0.0,20,7,0.07726135274046964
-233.905888,700,19017.883712,False,1.0,0.0,71,1,0.10925882900527029
-180.238358,700,19040.615891,False,1.0,0.0,33,8,0.07413882392837778
-112.905196,700,19060.447102,False,1.0,0.0,48,14,0.07279118559108355
-178.198883,700,19082.157424,False,1.0,0.0,32,21,0.07611580662646189
-227.167267,700,19115.776843,False,1.0,0.0,19,10,0.07437877981893914
-211.646735,700,19135.992366,False,1.0,0.0,35,11,0.08349659341009774
-77.80342,700,19150.441501,False,1.0,0.0,22,8,0.07305605438987006
-265.641549,700,19171.562407,False,1.0,0.0,40,6,0.0729085358755116
-217.979719,700,19200.871459,False,1.0,0.0,290,1,0.07217775888560773
-249.07778,700,19224.222629,False,1.0,0.0,74,1,0.0738516172067828
-166.551003,700,19246.837281,False,1.0,0.0,15,12,0.07354629872887142
-115.026468,700,19265.2916,False,1.0,0.0,37,14,0.08661292291263778
-87.093209,700,19286.907263,False,1.0,0.0,32,35,0.07378099714494735
-241.792721,700,19320.880809,False,1.0,0.0,27,3,0.07290051062497838
-198.217206,700,19338.118578,False,1.0,0.0,109,3,0.08365109572451124
-155.931591,700,19362.516801,False,1.0,0.0,37,6,0.0768418911726253
-108.18342,700,19392.37211,False,1.0,0.0,32,14,0.08881198747996943
-227.105581,700,19430.557824,False,1.0,0.0,31,3,0.07260599360015285
-87.684106,700,19451.224963,False,1.0,0.0,51,8,0.07409985423208942
-256.201413,700,19473.177848,False,1.0,0.0,52,21,0.07490387824498612
-219.696787,700,19494.489692,False,1.0,0.0,60,2,0.07227389167305953
-79.160932,700,19516.170007,False,1.0,0.0,38,27,0.07516014544402183
-103.255297,700,19548.958796,False,1.0,0.0,38,27,0.07657477500100729
-73.62057,700,19579.921107,False,1.0,0.0,29,15,0.07685038439239733
-208.436224,700,19605.89718,False,1.0,0.0,38,11,0.0850460161242671
-183.995581,700,19625.081158,False,1.0,0.0,26,27,0.08411543706635238
-102.666847,700,19645.117499,False,1.0,0.0,36,3,0.08673895569318468
-251.095788,700,19666.683998,False,1.0,0.0,35,12,0.07272264757187841
-205.07108,700,19686.879497,False,1.0,0.0,69,7,0.07357744084590778
-224.886988,700,19716.343626,False,1.0,0.0,31,7,0.08047187195872241
-101.107804,700,19739.072581,False,1.0,0.0,54,11,0.09175741828982675
-131.446225,700,19769.490678,False,1.0,0.0,20,14,0.0756940850024419
-195.567899,700,19789.47326,False,1.0,0.0,19,13,0.07259679643923811
-229.376878,700,19808.55844,False,1.0,0.0,70,3,0.07391948043237107
-123.746523,700,19836.985421,False,1.0,0.0,43,25,0.07419074794409863
-216.777319,700,19865.365712,False,1.0,0.0,301,9,0.0791589040543671
-73.601169,700,19894.058347,False,1.0,0.0,19,41,0.0766465299026945
-200.866343,700,19925.497501,False,1.0,0.0,26,15,0.08045140449213484
-201.253075,700,19947.909387,False,1.0,0.0,29,6,0.1088534351694257
-206.592771,700,19969.941124,False,1.0,0.0,25,13,0.08138257356009038
-87.889582,700,19990.491702,False,1.0,0.0,23,5,0.07152034191085155
-218.079923,700,20016.089736,False,1.0,0.0,34,10,0.08237825961695622
-86.093112,700,20043.777849,False,1.0,0.0,21,9,0.07358319109793332
-208.995573,700,20061.201898,False,1.0,0.0,46,5,0.07322019643544186
-279.28168,700,20092.166003,False,1.0,0.0,24,5,0.07363139391120821
-159.091944,700,20126.474295,False,1.0,0.0,41,18,0.07688131388585806
-261.574528,700,20148.294246,False,1.0,0.0,31,9,0.08703328416978295
-148.291871,700,20165.054789,False,1.0,0.0,36,19,0.07324450355869372
-179.65409,700,20185.251459,False,1.0,0.0,22,14,0.08048920486791666
-98.0989,700,20211.328026,False,1.0,0.0,54,11,0.07693666214987105
-111.680301,700,20236.758758,False,1.0,0.0,17,22,0.0809745347490245
-78.878372,700,20261.83198,False,1.0,0.0,30,3,0.07277036336099751
-197.478711,700,20277.722351,False,1.0,0.0,124,8,0.07287456324736497
-79.324124,700,20297.884219,False,1.0,0.0,30,14,0.12137208237972785
-207.353486,700,20317.703073,False,1.0,0.0,26,9,0.08663955285713276
-101.819917,700,20347.321237,False,1.0,0.0,20,24,0.07698077968536376
-180.665254,700,20366.255829,False,1.0,0.0,117,22,0.0744258895766402
-192.284017,700,20386.059789,False,1.0,0.0,26,20,0.07435578922180575
-151.672069,700,20405.126562,False,1.0,0.0,32,28,0.0829974513908307
-123.578971,700,20424.882657,False,1.0,0.0,21,13,0.07484386067412785
-159.454364,700,20447.465071,False,1.0,0.0,29,24,0.08392183356961025
-194.733671,700,20477.673245,False,1.0,0.0,45,8,0.074252407302969
-198.956934,700,20499.222494,False,1.0,0.0,31,3,0.07294640353943815
-194.863915,700,20517.703932,False,1.0,0.0,37,26,0.08274155978771514
-157.422334,700,20541.82177,False,1.0,0.0,26,6,0.07292687037881163
-91.423267,700,20562.20515,False,1.0,0.0,54,5,0.07702649532150052
-182.282601,700,20587.137589,False,1.0,0.0,21,18,0.07266194916184032
-241.579369,700,20606.171321,False,1.0,0.0,20,12,0.07328506058147977
-203.492356,700,20633.139371,False,1.0,0.0,48,12,0.09218809757160029
-205.613476,700,20651.397956,False,1.0,0.0,47,10,0.07408495587932362
-156.602299,700,20676.838229,False,1.0,0.0,23,25,0.07333352629394652
-247.478508,700,20705.297852,False,1.0,0.0,42,11,0.07566334897786164
-231.37204,700,20735.361131,False,1.0,0.0,119,1,0.07187788558153285
-250.249279,700,20757.388521,False,1.0,0.0,38,6,0.07515414308259882
-30.217733,700,20779.493625,False,1.0,0.0,27,27,0.07313333100977726
-76.125942,700,20799.194267,False,1.0,0.0,20,10,0.07313848474671769
-219.905237,700,20817.993794,False,1.0,0.0,28,5,0.07344631164481408
-115.432,700,20846.558409,False,1.0,0.0,17,6,0.07340373764787766
-174.270684,700,20864.21176,False,1.0,0.0,20,13,0.07276024041434426
-219.352497,700,20885.568815,False,1.0,0.0,61,14,0.07494678945425803
-226.799033,700,20913.344076,False,1.0,0.0,29,1,0.07243265098812735
